yearMonth,pagePath,appointment_bucket,eventCount,purchaseRevenue,totalRevenue,transactions
2026|06,/schedule-an-appointment,onsite_schedule_page,14,1838.0,1838.0,14
2026|06,/schedule-an-appointment?gtm_debug=1780603273076,onsite_schedule_page,1,1.0,1.0,1
2026|06,/schedule-an-appointment?gtm_debug=1780603737192,onsite_schedule_page,1,1.0,1.0,1
2026|06,/schedule/0081d9d2/?appointmentTypeIds[]=41826455,free_intro_call_41826455,2,0.0,0.0,2
2026|06,/schedule/0081d9d2/?isInConfig=false&ref=sched_block,acuity_scheduler_other_type,1,225.0,225.0,1
2026|06,/schedule/0081d9d2/?sh_update=2&ref=email,acuity_scheduler_other_type,1,0.0,0.0,1
2026|06,/schedule/0081d9d2/appointment/41826455?appointmentTypeIds[]=41826455,free_intro_call_41826455,3,0.0,0.0,3
2026|07,(not set),page_unattributed,16,2325.0,2325.0,16
2026|07,/schedule-an-appointment,onsite_schedule_page,11,1357.0,1357.0,11
2026|07,/schedule/0081d9d2/?appointmentTypeIds[]=41826455,free_intro_call_41826455,3,0.0,0.0,3
2026|07,/schedule/0081d9d2/appointment/41826455?appointmentTypeIds[]=41826455,free_intro_call_41826455,9,0.0,0.0,9
2026|08,(not set),page_unattributed,22,4071.0,4071.0,18
2026|08,/schedule/0081d9d2/?isInConfig=false&ref=sched_block,acuity_scheduler_other_type,1,0.0,0.0,1
2026|08,/schedule/0081d9d2/appointment/41826455/calendar/7700282/datetime/2026-08-05T10:00:00-05:00?appointmentTypeIds%5B%5D=41826455,free_intro_call_41826455,1,0.0,0.0,1
2026|08,/schedule/0081d9d2/appointment/41826455/calendar/7700282?appointmentTypeIds%5B%5D=41826455,free_intro_call_41826455,1,0.0,0.0,1
2026|08,/schedule/0081d9d2/appointment/41826455?appointmentTypeIds[]=41826455,free_intro_call_41826455,5,0.0,0.0,5
2026|09,,page_unattributed,0,0,0,0
2026|09,(not set),page_unattributed,5,900.0,900.0,5
2026|09,/schedule/0081d9d2/appointment/41826455/calendar/7700282/datetime/2026-09-04T14:25:00-05:00?appointmentTypeIds%5B%5D=41826455,free_intro_call_41826455,1,0.0,0.0,1
