pollution_class,detection_field,detection_value,yearMonth,eventName,eventCount,sessions,ga4_conversions,revenue_usd,month_total_events,month_total_conversions,month_total_purchase_events,pct_of_month_events,pct_of_month_conversions,verdict
A_tag_assistant_debug,sessionSourceMedium,tagassistant.google.com / referral,2026|05,scroll,6,5,0,0.0,4782,75,25,0.125,0.0,JUNK - remove from any count
A_tag_assistant_debug,sessionSourceMedium,tagassistant.google.com / referral,2026|05,session_start,25,25,0,0.0,4782,75,25,0.523,0.0,JUNK - remove from any count
A_tag_assistant_debug,sessionSourceMedium,tagassistant.google.com / referral,2026|05,user_engagement,44,19,0,0.0,4782,75,25,0.92,0.0,JUNK - remove from any count
A_tag_assistant_debug,pageReferrer,tagassistant.google.com,2026|06,page_view,2,1,0,0.0,4587,212,44,0.044,0.0,JUNK - remove from any count
A_tag_assistant_debug,pageReferrer,tagassistant.google.com,2026|06,purchase,2,1,2,0.0,4587,212,44,0.044,0.943,JUNK - remove from any count
A_tag_assistant_debug,pageReferrer,tagassistant.google.com,2026|06,schedule_appointment,2,1,0,0.0,4587,212,44,0.044,0.0,JUNK - remove from any count
A_tag_assistant_debug,pageReferrer,tagassistant.google.com,2026|06,scroll,2,1,0,0.0,4587,212,44,0.044,0.0,JUNK - remove from any count
A_tag_assistant_debug,pageReferrer,tagassistant.google.com,2026|06,session_start,1,1,0,0.0,4587,212,44,0.022,0.0,JUNK - remove from any count
A_tag_assistant_debug,sessionSourceMedium,tagassistant.google.com / referral,2026|06,page_view,2,1,0,0.0,4587,212,44,0.044,0.0,JUNK - remove from any count
A_tag_assistant_debug,sessionSourceMedium,tagassistant.google.com / referral,2026|06,purchase,2,1,2,0.0,4587,212,44,0.044,0.943,JUNK - remove from any count
A_tag_assistant_debug,sessionSourceMedium,tagassistant.google.com / referral,2026|06,schedule_appointment,2,1,0,0.0,4587,212,44,0.044,0.0,JUNK - remove from any count
A_tag_assistant_debug,sessionSourceMedium,tagassistant.google.com / referral,2026|06,scroll,2,1,0,0.0,4587,212,44,0.044,0.0,JUNK - remove from any count
A_tag_assistant_debug,sessionSourceMedium,tagassistant.google.com / referral,2026|06,session_start,1,1,0,0.0,4587,212,44,0.022,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,pageReferrer,ads.google.com,2026|06,page_view,2,1,0,0.0,4587,212,44,0.044,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,pageReferrer,ads.google.com,2026|06,session_start,1,1,0,0.0,4587,212,44,0.022,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,pageReferrer,ads.google.com,2026|06,user_engagement,2,1,0,0.0,4587,212,44,0.044,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,click,2,2,0,0.0,4587,212,44,0.044,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,file_download,1,1,0,0.0,4587,212,44,0.022,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,generate_lead,7,5,7,0.0,4587,212,44,0.153,3.302,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,meet_dr__haley,1,1,0,0.0,4587,212,44,0.022,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,meet_dr__jacob,1,1,0,0.0,4587,212,44,0.022,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,page_view,123,33,0,0.0,4587,212,44,2.681,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,purchase,7,3,7,0.0,4587,212,44,0.153,3.302,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,schedule_appointment,23,15,23,0.0,4587,212,44,0.501,10.849,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,scroll,28,15,0,0.0,4587,212,44,0.61,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,session_start,37,37,0,0.0,4587,212,44,0.807,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,user_engagement,68,29,0,0.0,4587,212,44,1.482,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|06,why_pnh,1,1,0,0.0,4587,212,44,0.022,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|07,page_view,51,18,0,0.0,6400,302,39,0.797,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|07,purchase,1,1,1,0.0,6400,302,39,0.016,0.331,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|07,schedule_appointment,7,7,7,0.0,6400,302,39,0.109,2.318,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|07,scroll,7,7,0,0.0,6400,302,39,0.109,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|07,session_start,28,28,0,0.0,6400,302,39,0.438,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|07,user_engagement,22,16,0,0.0,6400,302,39,0.344,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|07,why_pnh,1,1,0,0.0,6400,302,39,0.016,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|08,click,1,1,0,0.0,5315,247,30,0.019,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|08,page_view,53,13,0,0.0,5315,247,30,0.997,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|08,schedule_appointment,13,6,13,0.0,5315,247,30,0.245,5.263,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|08,scroll,3,2,0,0.0,5315,247,30,0.056,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|08,session_start,18,18,0,0.0,5315,247,30,0.339,0.0,JUNK - remove from any count
B_google_ads_ui_clickthrough,sessionSourceMedium,ads.google.com / referral,2026|08,user_engagement,29,15,0,0.0,5315,247,30,0.546,0.0,JUNK - remove from any count
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|02,first_visit,1,1,0,0.0,1425,0,0,0.07,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|02,page_view,179,61,0,0.0,1425,0,0,12.561,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|02,scroll,29,15,0,0.0,1425,0,0,2.035,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|02,session_start,21,21,0,0.0,1425,0,0,1.474,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|02,user_engagement,54,22,0,0.0,1425,0,0,3.789,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|03,page_view,28,25,0,0.0,4868,0,0,0.575,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|03,scroll,1,1,0,0.0,4868,0,0,0.021,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|03,session_start,19,19,0,0.0,4868,0,0,0.39,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|03,user_engagement,2,2,0,0.0,4868,0,0,0.041,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|04,first_visit,2,2,0,0.0,3691,0,0,0.054,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|04,page_view,18,17,0,0.0,3691,0,0,0.488,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|04,session_start,16,16,0,0.0,3691,0,0,0.433,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|04,user_engagement,1,1,0,0.0,3691,0,0,0.027,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|05,first_visit,1,1,0,0.0,5239,0,0,0.019,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|05,meet_dr__haley,5,3,0,0.0,5239,0,0,0.095,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|05,page_view,66,50,0,0.0,5239,0,0,1.26,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|05,scroll,7,6,0,0.0,5239,0,0,0.134,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|05,session_start,33,33,0,0.0,5239,0,0,0.63,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|05,user_engagement,8,4,0,0.0,5239,0,0,0.153,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|06,page_view,25,20,0,0.0,3257,0,0,0.768,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|06,scroll,1,1,0,0.0,3257,0,0,0.031,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|06,session_start,18,18,0,0.0,3257,0,0,0.553,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|06,user_engagement,4,3,0,0.0,3257,0,0,0.123,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|07,page_view,14,14,0,0.0,3369,0,0,0.416,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|07,session_start,13,13,0,0.0,3369,0,0,0.386,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|08,click,1,1,0,0.0,2503,0,0,0.04,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|08,meet_dr__jacob,1,1,0,0.0,2503,0,0,0.04,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|08,page_view,179,62,0,0.0,2503,0,0,7.151,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|08,scroll,35,21,0,0.0,2503,0,0,1.398,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|08,session_start,20,20,0,0.0,2503,0,0,0.799,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|08,user_engagement,22,16,0,0.0,2503,0,0,0.879,,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2023|08,session_start,1,1,0,0.0,2503,0,0,0.04,,JUNK - operator editing own site
C_squarespace_preview_operator,sessionSourceMedium,apricots-crow-dwjh.squarespace.com / referral,2023|08,user_engagement,1,1,0,0.0,2503,0,0,0.04,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|09,meet_dr__haley,2,2,0,0.0,1997,0,0,0.1,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|09,meet_dr__jacob,2,2,0,0.0,1997,0,0,0.1,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|09,page_view,79,40,0,0.0,1997,0,0,3.956,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|09,scroll,4,4,0,0.0,1997,0,0,0.2,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|09,session_start,24,24,0,0.0,1997,0,0,1.202,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|09,user_engagement,17,10,0,0.0,1997,0,0,0.851,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|10,page_view,23,16,0,0.0,1732,0,0,1.328,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|10,session_start,14,14,0,0.0,1732,0,0,0.808,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|10,user_engagement,2,1,0,0.0,1732,0,0,0.115,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|11,page_view,46,19,0,0.0,1483,0,0,3.102,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|11,scroll,8,3,0,0.0,1483,0,0,0.539,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|11,session_start,13,13,0,0.0,1483,0,0,0.877,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|11,user_engagement,13,5,0,0.0,1483,0,0,0.877,,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|12,click,1,1,0,0.0,1586,3,3,0.063,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|12,page_view,35,25,0,0.0,1586,3,3,2.207,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|12,scroll,7,5,0,0.0,1586,3,3,0.441,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|12,session_start,16,16,0,0.0,1586,3,3,1.009,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2023|12,user_engagement,7,6,0,0.0,1586,3,3,0.441,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|01,first_visit,1,1,0,0.0,2373,8,8,0.042,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|01,page_view,88,52,0,0.0,2373,8,8,3.708,0.0,JUNK - operator editing own site
C_squarespace_preview_operator,pageReferrer,apricots-crow-dwjh.squarespace.com,2024|01,scroll,14,10,0,0.0,2373,8,8,0.59,0.0,JUNK - operator editing own site
